open,high,low,close,volume,return,log_return,pct_change,volatility_20,ema_9,ema_21,ema_50,macd_line,macd_signal,macd_hist,rsi_14,atr_14,bb_mid,bb_upper,bb_lower,bb_width,supertrend,candle_body,candle_range,upper_wick,lower_wick,volume_change,volume_ema20,volume_ratio,y_1,y_3,y_5
24760.25,24774.94921875,24747.05078125,24773.05078125,0.0,0.0004887358070599923,0.0004886164146142846,0.0004887358070599923,0.0005269163311433431,24773.13558304316,24756.63948229071,24715.260458741723,22.63315624867755,27.941760823087286,-5.308604574409735,58.14249363867685,20.607003348214285,24765.092578125,24825.98039667005,24704.204759579952,121.775637090097,24745.498604910714,12.80078125,27.8984375,1.8984375,13.19921875,0.0,0.0,0.0,0,0,0
24772.44921875,24772.44921875,24762.5,24768.5,0.0,-0.00018369886253344347,-0.00018371573723641177,-0.00018369886253344347,0.0005283860868239089,24772.20846643453,24757.717711173373,24717.348283889107,20.780893688832293,26.50958739623629,-5.728693707403998,47.32903010405654,18.7392578125,24768.4076171875,24821.612379172086,24715.20285520291,106.40952396917419,24745.498604910714,3.94921875,9.94921875,0.0,6.0,0.0,0.0,0.0,0,0,1
24767.55078125,24772.55078125,24749.80078125,24753.5,0.0,-0.0006056079294265437,-0.0006057913839807583,-0.0006056079294265437,0.0005312645999267422,24768.466773147626,24757.334282884884,24718.765998246396,17.896290330678312,24.786927983124695,-6.890637652446383,40.44150341328172,19.442801339285715,24770.030078125,24818.961752002266,24721.098404247736,97.86334775452997,24745.498604910714,14.05078125,22.75,5.0,3.69921875,0.0,0.0,0.0,0,1,1
24752.94921875,24768.900390625,24747.44921875,24753.05078125,0.0,-1.814768618579876e-05,-1.814785085585413e-05,-1.814768618579876e-05,0.0005249278184791062,24765.383574768104,24756.94487364535,24720.110499540657,15.396492012114322,22.90884078892262,-7.512348776808299,41.01870274572224,19.875,24771.9951171875,24814.089217595032,24729.901016779968,84.18820081506419,24745.498604910714,0.1015625,21.451171875,15.849609375,5.5,0.0,0.0,0.0,1,1,1
24752.599609375,24765.44921875,24751.30078125,24765.099609375,0.0,0.0004867613382883995,0.0004866429084167123,0.0004867613382883995,0.0005279171842867513,24765.326781689488,24757.686213257133,24721.87477835769,14.22366204586433,21.171805040310964,-6.948142994446634,39.89537854313945,19.1962890625,24774.06259765625,24809.754422782793,24738.37077252971,71.38365025308303,24745.498604910714,12.5,14.1484375,0.349609375,1.298828125,0.0,0.0,0.0,1,1,1
24764.650390625,24773.650390625,24754.80078125,24770.69921875,0.0,0.0002261088977359993,0.0002260833389726713,0.0002261088977359993,0.0005038355242274088,24766.401269101592,24758.869213756487,24723.789462294644,13.58937764016082,19.655319560280937,-6.0659419201201175,37.2693414592856,19.039202008928573,24775.4525390625,24808.067181358492,24742.837896766505,65.22928459198738,24745.498604910714,6.048828125,18.849609375,2.951171875,9.849609375,0.0,0.0,0.0,1,1,1
24770.19921875,24774.400390625,24755.05078125,24771.30078125,0.0,2.4285245026289815e-05,2.428495014505927e-05,2.4285245026289815e-05,0.0005035974264209114,24767.381171531277,24759.999356255896,24725.65265127329,12.985554357739602,18.32136651977267,-5.3358121620330685,40.26212714673094,19.510602678571427,24776.7150390625,24806.356906121116,24747.073172003882,59.28373411723442,24745.498604910714,1.1015625,19.349609375,3.099609375,15.1484375,0.0,0.0,0.0,1,1,1
24771.19921875,24775.75,24768.19921875,24773.75,0.0,9.887323930346525e-05,9.886835166561525e-05,9.887323930346525e-05,0.00042398443338743566,24768.654937225023,24761.24941477809,24727.53882181159,12.559869186527067,17.16906705312355,-4.609197866596482,38.18839337209483,18.728515625,24776.6025390625,24806.272897809038,24746.932180315962,59.34071749307623,24745.498604910714,2.55078125,7.55078125,2.0,3.0,0.0,0.0,0.0,1,1,1
24773.30078125,24788.150390625,24770.69921875,24787.099609375,0.0,0.0005388610676624328,0.0005387159341729841,0.0005388610676624328,0.0004379681652928178,24772.34387165502,24763.599432468716,24729.874538970944,13.148148855107138,16.364883413520268,-3.2167345584131297,50.08151392129912,18.428571428571427,24776.85498046875,24806.805110958387,24746.904849979113,59.9002609792733,24745.498604910714,13.798828125,17.451171875,1.05078125,2.6015625,0.0,0.0,0.0,0,0,0
24785.80078125,24788.900390625,24773.75,24777.650390625,0.0,-0.00038121518446743163,-0.00038128786544788795,-0.00038121518446743163,0.00044609913885853197,24773.405175449017,24764.876792301104,24731.748101780908,12.705431443246198,15.632993019465454,-2.927561576219256,51.58029893988279,18.153599330357142,24776.7625,24806.689655416896,24746.835344583105,59.854310833790805,24745.498604910714,8.150390625,15.150390625,3.099609375,3.900390625,0.0,0.0,0.0,1,0,1
