open,high,low,close,volume,return,log_return,pct_change,volatility_20,ema_9,ema_21,ema_50,macd_line,macd_signal,macd_hist,rsi_14,atr_14,bb_mid,bb_upper,bb_lower,bb_width,supertrend,candle_body,candle_range,upper_wick,lower_wick,volume_change,volume_ema20,volume_ratio,y_1,y_3,y_5
55304.3515625,55392.94921875,55301.5,55364.8515625,0.0,0.0010460079646337217,0.0010454612794941198,0.0010460079646337217,0.0006068905263920328,55236.96245961567,55108.64648391612,54939.428893757104,130.9812426669596,110.35930308884059,20.621939578118997,95.23789298425939,59.517578125,55086.340234375,55391.74304519396,54780.93742355604,610.8056216379191,55168.671875,60.5,91.44921875,28.09765625,2.8515625,0.0,0.0,0.0,1,0,0
55362.1484375,55368.5,55314.3984375,55365.8515625,0.0,1.806200092246968e-05,1.8061837806726544e-05,1.806200092246968e-05,0.0005881131609995039,55262.74028019254,55132.02876378738,54956.15135135486,134.5487633422963,115.19719513953174,19.351568202764554,95.08008249594103,59.98911830357143,55109.5578125,55426.1901633734,54792.925461626604,633.2647017467971,55168.671875,3.703125,54.1015625,2.6484375,47.75,0.0,0.0,0.0,0,0,0
55365.6015625,55372.8515625,55306.30078125,55306.30078125,0.0,-0.001075586838626963,-0.001076165697261544,-0.001075586838626963,0.0006533727544182481,55271.45238040404,55147.871674465794,54969.88270154683,131.06002048573282,118.36976020877196,12.690260276960856,82.7693350191305,61.564174107142854,55130.9029296875,55439.66561968553,54822.14023968947,617.5253799960628,55168.671875,59.30078125,66.55078125,7.25,0.0,0.0,0.0,0.0,0,0,0
55306.6484375,55335.5,55287.6484375,55290.3984375,0.0,-0.0002875322255396773,-0.0002875735708567362,-0.0002875322255396773,0.0006201590996096769,55275.24159182324,55160.82865292345,54982.45194609401,125.56455042164453,119.80871825134648,5.755832170298049,79.77537208056741,61.660714285714285,55147.4978515625,55452.90409083878,54842.09161228621,610.8124785525724,55168.671875,16.25,47.8515625,28.8515625,2.75,0.0,0.0,0.0,0,0,0
55289.8984375,55317.80078125,55269.94921875,55272.1484375,0.0,-0.0003300753931196887,-0.0003301298799929242,-0.0003300753931196887,0.0006178251644369705,55274.62296095859,55170.948633339496,54993.81259281581,118.37220720423647,119.52141604192448,-1.1492088376880076,76.13771972262539,62.767857142857146,55164.202734375,55457.68822879416,54870.71723995584,586.9709888383222,55168.671875,17.75,47.8515625,27.90234375,2.19921875,0.0,0.0,0.0,0,0,0
55271.3515625,55283.8984375,55224.05078125,55235.05078125,0.0,-0.0006711817307399892,-0.0006714070740336808,-0.0006711817307399892,0.0006508953622679411,55266.708525016875,55176.77610133136,55003.27291393088,108.42885225094506,117.3029032837286,-8.874051032783541,66.90148596587781,62.296316964285715,55179.2251953125,55453.3456084547,54905.1047821703,548.2408262843965,55168.671875,36.30078125,59.84765625,12.546875,11.0,0.0,0.0,0.0,0,1,1
55236.0,55253.0,55179.75,55224.19921875,0.0,-0.0001964615284409943,-0.00019648082953516166,-0.0001964615284409943,0.0006593227666640844,55258.2066637635,55181.087293823955,55011.93669059045,98.53716629323026,113.54975588562893,-15.012589592398669,60.31299171548276,62.04296875,55192.9951171875,55445.16863368178,54940.82160069322,504.3470329885604,55168.671875,11.80078125,73.25,17.0,44.44921875,0.0,0.0,0.0,0,1,1
55223.1484375,55239.30078125,55205.75,55214.8515625,0.0,-0.00016926739332101537,-0.00016928172066243974,-0.00016926739332101537,0.0006658458769549339,55249.535643510804,55184.1567727945,55019.89413654769,88.91865723754745,108.62353615601265,-19.704878918465198,60.98645682574065,60.55357142857143,55205.51015625,55433.64580704401,54977.374505455984,456.271301588029,55168.671875,8.296875,33.55078125,16.15234375,9.1015625,0.0,0.0,0.0,1,1,0
55218.44921875,55288.8984375,55217.94921875,55285.6015625,0.0,0.0012813581490827008,0.001280537910334445,0.0012813581490827008,0.0007028043264081686,55256.74882730865,55193.37902640409,55030.31403560465,86.01334493194736,104.10149791119959,-18.08815297925223,65.32554157544573,63.00669642857143,55219.965234375,55428.09895115731,55011.831517592684,416.26743356462975,55168.671875,67.15234375,70.94921875,3.296875,0.5,0.0,0.0,0.0,0,0,0
55284.0,55305.94921875,55250.55078125,55256.19921875,0.0,-0.0005318264234994707,-0.0005319678933322081,-0.0005318264234994707,0.0007246229960287372,55256.63890559693,55199.08995298099,55039.17227808094,80.41140792691294,99.36347991434226,-18.95207198742932,52.75222617333295,60.15318080357143,55232.5876953125,55414.475834990175,55050.69955563482,363.77627935535565,55168.671875,27.80078125,55.3984375,21.94921875,5.6484375,0.0,0.0,0.0,1,0,0
55253.1484375,55265.6484375,55193.3515625,55261.55078125,0.0,9.684999286352358e-05,9.684530320619444e-05,9.684999286352358e-05,0.0007251239715365782,55257.621280727544,55204.76821009635,55047.89300369542,75.53296189246612,94.59737630996705,-19.064414417500927,54.4559825646184,60.906529017857146,55244.7203125,55396.46622643746,55092.97439856255,303.4918278749101,55168.671875,8.40234375,72.296875,4.09765625,59.796875,0.0,0.0,0.0,0,0,1
55260.19921875,55260.19921875,55222.3984375,55243.69921875,0.0,-0.00032303766810060086,-0.000323089856008707,-0.00032303766810060086,0.000704173474079535,55254.83686833204,55208.30739270122,55055.5716787956,69.42598680117226,89.56309840820809,-20.137111607035834,47.147156528892914,58.003348214285715,55252.9501953125,55383.20844830338,55122.69194232162,260.5165059817664,55168.671875,16.5,37.80078125,0.0,21.30078125,0.0,0.0,0.0,0,1,1
55243.19921875,55265.3984375,55184.3515625,55196.30078125,0.0,-0.0008579881175645454,-0.000858356400039284,-0.0008579881175645454,0.0007018609108534661,55243.12965091563,55207.2158825693,55061.09046712714,60.069068432778295,83.66429241312214,-23.595223980343846,37.24666460439265,59.867466517857146,55255.8052734375,55377.80708642302,55133.803460451985,244.0036259710323,55168.671875,46.8984375,81.046875,22.19921875,11.94921875,0.0,0.0,0.0,1,1,1
55199.3984375,55259.3515625,55180.69921875,55220.80078125,0.0,0.0004438703256055554,0.0004437718443135452,0.0004438703256055554,0.0007032434681330855,55238.66387698251,55208.45087335845,55067.35361670059,54.008017649182875,77.73303746033429,-23.725019811151412,39.360891743083876,62.503348214285715,55260.5802734375,55367.63557715628,55153.524969718725,214.1106074375566,55168.671875,21.40234375,78.65234375,38.55078125,18.69921875,0.0,0.0,0.0,1,1,1
55220.6484375,55253.8984375,55211.1484375,55249.6484375,0.0,0.0005224056124117915,0.000522269206104653,0.0005224056124117915,0.0007075230337815816,55240.86078908601,55212.19610646223,55074.50243320253,50.945092688823934,72.37544850603223,-21.430355817208294,34.68457240190274,59.024832589285715,55265.81015625,55358.33541737562,55173.28489512438,185.05052225124382,55168.671875,29.0,42.75,4.25,9.5,0.0,0.0,0.0,1,1,1
55251.6015625,55274.75,55223.5,55267.05078125,0.0,0.000314976551745616,0.0003149269570457136,0.000314976551745616,0.0006137288465144295,55246.09878751881,55217.1828950793,55082.05334881223,49.35301545276889,67.77096189537957,-18.417946442610685,37.41403847493556,58.82114955357143,55267.4501953125,55358.775051986006,55176.125338638994,182.64971334701113,55168.671875,15.44921875,51.25,7.69921875,28.1015625,0.0,0.0,0.0,1,1,1
55266.5,55285.8984375,55226.3984375,55270.3984375,0.0,6.057237002288218e-05,6.0570535589832275e-05,6.057237002288218e-05,0.0006123686515113915,55250.95871751505,55222.02067166299,55089.439430721555,47.81028346779931,63.77882620986352,-15.968542742064209,44.662167655906984,58.31752232142857,55269.6576171875,55358.89989143026,55180.41534294474,178.48454848551773,55168.671875,3.8984375,59.5,15.5,40.1015625,0.0,0.0,0.0,1,1,1
55271.8515625,55292.19921875,55261.0,55287.8515625,0.0,0.0003157770794748327,0.0003157272323868199,0.0003157770794748327,0.0005961862258535096,55258.33728651205,55228.00529810272,55097.220298634435,47.44901586170454,60.51286414023172,-13.063848278527182,49.62307781246387,57.12806919642857,55270.7951171875,55360.37220021637,55181.218034158635,179.15416605773498,55168.671875,16.0,31.19921875,4.34765625,10.8515625,0.0,0.0,0.0,1,1,1
55286.44921875,55346.5,55283.0,55343.25,0.0,0.001002000185110763,0.0010014985180113456,0.001002000185110763,0.0006246587487771008,55275.31982920964,55238.48208918428,55106.868522217395,51.04449049098912,58.6191894103832,-7.574698919394081,59.48020833333334,58.245814732142854,55273.1501953125,55367.86333217914,55178.43705844585,189.42627373329015,55168.671875,56.80078125,63.5,3.25,3.44921875,0.0,0.0,0.0,0,0,0
55342.30078125,55354.80078125,55293.8515625,55296.19921875,0.0,-0.0008501629602526428,-0.0008505245537389072,-0.0008501629602526428,0.0006542482464859077,55279.49570711772,55243.729100962984,55114.293255414756,49.526415522581374,56.800634632822835,-7.274219110241461,57.94232252303446,58.324497767857146,55272.61015625,55366.631276231325,55178.58903626867,188.042239962655,55168.671875,46.1015625,60.94921875,12.5,2.34765625,0.0,0.0,0.0,1,1,1
55303.69921875,55356.55078125,55289.05078125,55329.69921875,0.0,0.000605828257155272,0.0006056448173019646,0.000605828257155272,0.0006235536485637182,55289.536409444176,55251.54456621635,55122.74054809457,50.445001624000724,55.52950803105842,-5.084506407057695,62.94155981063002,57.913783482142854,55270.8525390625,55358.72656603614,55182.97851208886,175.74805394727446,55168.671875,26.0,67.5,26.8515625,14.6484375,0.0,0.0,0.0,1,1,1
55328.5,55367.55078125,55320.75,55341.8515625,0.0,0.0002196350951042536,0.00021961097884748426,0.0002196350951042536,0.0006260222535554007,55299.99944005535,55259.75429315122,55131.333136894784,51.559237511159154,54.73545392707857,-3.176216415919413,65.47247392065788,58.86021205357143,55269.6525390625,55352.58054690656,55186.724531218446,165.85601568811398,55168.671875,13.3515625,46.80078125,25.69921875,7.75,0.0,0.0,0.0,0,0,1
55341.0,55362.1015625,55306.6484375,55314.3984375,0.0,-0.0004960644471571074,-0.0004961875278315375,-0.0004960644471571074,0.0005868508521921019,55302.87923954429,55264.72194263748,55138.51216829107,49.65465181009495,53.71929350368185,-4.0646416935869,53.92211108746542,57.53208705357143,55270.057421875,55353.81375011778,55186.30109363222,167.51265648556,55168.671875,26.6015625,55.453125,21.1015625,7.75,0.0,0.0,0.0,1,1,1
55318.05078125,55345.3984375,55278.69921875,55331.44921875,0.0,0.00030825213202434476,0.0003082046320965759,0.00030825213202434476,0.0005862083216865627,55308.59323538543,55270.788058647704,55146.07832713259,48.95676633990661,52.7667880709268,-3.8100217310201927,60.60582703869277,58.339285714285715,55272.1099609375,55359.880918186835,55184.33900368817,175.5419144986663,55168.671875,13.3984375,66.69921875,13.94921875,39.3515625,0.0,0.0,0.0,0,1,1
55329.94921875,55337.5,55294.3984375,55314.75,0.0,-0.0003018033864246039,-0.0003018489382302647,-0.0003018033864246039,0.0005853092623927446,55309.824588308344,55274.78459877064,55152.692902539166,46.519946697000705,51.51741979614158,-4.997473099140876,57.265559147701204,56.25390625,55274.2400390625,55364.05879954878,55184.421278576214,179.63752097256656,55168.671875,15.19921875,43.1015625,7.55078125,20.3515625,0.0,0.0,0.0,1,1,1
55313.1484375,55342.3984375,55307.1015625,55339.3515625,0.0,0.00044475591953330174,0.0004446570449339049,0.00044475591953330174,0.0005669802332446592,55315.72998314668,55280.654322746035,55160.01284998861,46.04313348164578,50.42256253324242,-4.379429051596638,62.827000240961326,55.978515625,55279.455078125,55371.77030028385,55187.13985596615,184.63044431770686,55168.671875,26.203125,35.296875,3.046875,6.046875,0.0,0.0,0.0,1,1,1
55338.44921875,55390.05078125,55326.6015625,55383.05078125,0.0,0.0007896590313432039,0.0007893474146865032,0.0007896590313432039,0.0005829987568780066,55329.194142767345,55289.96309170094,55168.75943552828,48.630831364418555,50.06421629947765,-1.4333849350590953,75.29416744264793,54.72154017857143,55287.39765625,55386.76104558525,55188.03426691476,198.7267786704906,55194.16155133928,44.6015625,63.44921875,7.0,11.84765625,0.0,0.0,0.0,0,1,0
55382.44921875,55391.19921875,55320.6015625,55335.69921875,0.0,-0.0008549829204430592,-0.000855348626803476,-0.0008549829204430592,0.0006212845318584524,55330.49515796388,55294.120921432674,55175.30609369384,46.32669986100518,49.316713011783165,-2.9900131507779832,64.65512087211272,54.146205357142854,55293.4400390625,55388.8472464879,55198.0328316371,190.81441485079995,55194.16155133928,46.75,70.59765625,8.75,15.09765625,0.0,0.0,0.0,1,1,1
55337.94921875,55363.8984375,55294.30078125,55360.3984375,0.0,0.00044635233852119427,0.00044625275294940536,0.00044635233852119427,0.0005637868861185841,55336.47581387111,55300.14615016607,55182.56461698036,45.96383707502537,48.646137824431605,-2.682300749406238,64.27708173871007,56.063895089285715,55297.1798828125,55397.052748436116,55197.30701718889,199.7457312472252,55194.16155133928,22.44921875,69.59765625,3.5,43.6484375,0.0,0.0,0.0,1,0,1
55358.44921875,55395.30078125,55357.8984375,55386.3984375,0.0,0.0004696497990228643,0.0004695395480744935,0.0004696497990228643,0.0005520838193856854,55346.46033859689,55307.98726719642,55190.55810013799,47.22981253244507,48.3628727660343,-1.1330602335892337,65.05177696984029,55.074776785714285,55303.68984375,55409.13351088809,55198.24617661191,210.8873342761799,55211.375279017855,27.94921875,37.40234375,8.90234375,0.55078125,0.0,0.0,0.0,0,0,0
55384.8984375,55405.94921875,55358.44921875,55371.25,0.0,-0.00027350464964959187,-0.00027354205886886973,-0.00027350464964959187,0.0005589923649918144,55351.41827087751,55313.73842472401,55197.64405699533,46.47501979928347,47.985302172684136,-1.5102823734006634,62.35145530742293,54.21763392857143,55309.1748046875,55416.779560165654,55201.570049209346,215.2095109563088,55219.54631696428,13.6484375,47.5,21.05078125,12.80078125,0.0,0.0,0.0,0,1,0
55371.3984375,55373.25,55332.69921875,55355.94921875,0.0,-0.00027633078989552917,-0.0002763689762819155,-0.00027633078989552917,0.000557229813502906,55352.32446045201,55317.57576963547,55203.85210255434,44.13345297359774,47.21493233286686,-3.0814793592691174,58.38423285207238,54.88560267857143,55314.7873046875,55419.68827200954,55209.88633736547,209.80193464407057,55219.54631696428,15.44921875,40.55078125,1.8515625,23.25,0.0,0.0,0.0,1,1,0
55358.3984375,55397.30078125,55356.3515625,55374.3984375,0.0,0.0003332833961007253,0.00033322786952538763,0.0003332833961007253,0.0005110052413986777,55356.73925586161,55322.74146671406,55210.54019412083,43.26767928709887,46.42548172371326,-3.1578024366143893,54.2188690425802,53.30357142857143,55323.6921875,55415.68589855509,55231.6984764449,183.9874221101927,55219.54631696428,16.0,40.94921875,22.90234375,2.046875,0.0,0.0,0.0,0,0,0
55377.8515625,55399.3515625,55343.55078125,55374.19921875,0.0,-3.597668879917748e-06,-3.59767535051958e-06,-3.597668879917748e-06,0.0005077635543751874,55360.23124843929,55327.41944417187,55216.958195086685,42.08039550951071,45.556464480872755,-3.4760689713620465,62.10035147254878,52.935825892857146,55331.362109375,55412.12983135956,55250.59438739043,161.53544396912912,55219.54631696428,3.65234375,55.80078125,21.5,30.6484375,0.0,0.0,0.0,1,0,0
55371.94921875,55382.8984375,55324.6484375,55375.55078125,0.0,2.4407802172721205e-05,2.4407504307433214e-05,2.4407802172721205e-05,0.0005001168200837788,55363.29515500144,55331.795020269885,55223.17751219113,40.778455706451496,44.600862725988506,-3.8224070195370103,57.901184706515885,52.275111607142854,55337.6572265625,55410.882492387515,55264.431960737485,146.450531650029,55219.54631696428,3.6015625,58.25,7.34765625,47.30078125,0.0,0.0,0.0,0,0,0
55372.44921875,55377.6015625,55347.5,55353.55078125,0.0,-0.00039728724481502553,-0.0003973661843019727,-0.00039728724481502553,0.0005103035503461949,55361.34628025116,55333.77281672262,55228.29018940912,37.53871989827894,43.18843416044659,-5.649714262167649,51.949844403067665,51.082310267857146,55341.9822265625,55407.456102988814,55276.50835013618,130.94775285263313,55219.54631696428,18.8984375,30.1015625,5.15234375,6.05078125,0.0,0.0,0.0,0,0,0
55352.69921875,55380.80078125,55308.05078125,55342.3515625,0.0,-0.00020232159621080825,-0.00020234206598601645,-0.00020232159621080825,0.0005141561638603706,55357.54733670093,55334.552702702385,55232.7631844323,33.67928869645402,41.28660506764808,-7.6073163711940595,54.92566079295154,52.317801339285715,55345.5798828125,55401.73656267106,55289.423202953934,112.31335971712542,55219.54631696428,10.34765625,72.75,28.1015625,34.30078125,0.0,0.0,0.0,1,0,1
55342.3515625,55396.69921875,55323.1484375,55353.6484375,0.0,0.0002041271229185071,0.00020410629181277784,0.0002041271229185071,0.0005118931923463123,55356.76755686075,55336.288678593075,55237.50378259182,31.17288346771238,39.26386074766095,-8.090977279948568,53.992721345567475,52.807198660714285,55348.8697265625,55398.064402057775,55299.67505106723,98.38935099054652,55219.54631696428,11.296875,73.55078125,43.05078125,19.203125,0.0,0.0,0.0,0,0,1
55351.94921875,55368.6484375,55332.75,55344.8515625,0.0,-0.0001589213222310537,-0.00015893395156219015,-0.0001589213222310537,0.0004628795766797139,55354.38435798861,55337.067122584616,55241.71349945097,28.15218411792739,37.04152542171424,-8.88934130378685,55.57242855489992,52.292689732142854,55348.9498046875,55398.111166338014,55299.78844303699,98.32272330102569,55219.54631696428,7.09765625,35.8984375,16.69921875,12.1015625,0.0,0.0,0.0,0,1,0
55345.5,55353.25,55305.0,55312.19921875,0.0,-0.0005899797872459533,-0.0005901538938033468,-0.0005899797872459533,0.00044081270547582046,55345.94733014089,55334.806404054194,55244.47764530584,22.85997134680656,34.20521460673271,-11.34524325992615,45.11902254055193,53.21791294642857,55349.7498046875,55395.71356335573,55303.78604601927,91.92751733645855,55219.54631696428,33.30078125,48.25,7.75,7.19921875,0.0,0.0,0.0,1,1,1
55313.05078125,55347.0,55307.05078125,55343.6484375,0.0,0.0005685765381633345,0.0005684149597655619,0.0005685765381633345,0.00043825416880949547,55345.487551612714,55335.61022527654,55248.36669598012,20.96190789254615,31.5565532638954,-10.594645371349248,42.590606590371536,51.539341517857146,55350.447265625,55395.54514847123,55305.34938277877,90.19576569246419,55219.54631696428,30.59765625,39.94921875,3.3515625,6.0,0.0,0.0,0.0,1,0,1
55345.05078125,55370.1015625,55333.3515625,55366.69921875,0.0,0.0004165027406177746,0.00041641602742892303,0.0004165027406177746,0.00044530097169562114,55349.72988504017,55338.43649741049,55253.00718706913,21.074747760096216,29.460192163135567,-8.385444403039351,56.41572888371492,49.121651785714285,55351.6896484375,55397.15799484492,55306.221302030084,90.93669281483744,55219.54631696428,21.6484375,36.75,3.40234375,11.69921875,0.0,0.0,0.0,1,1,0
55366.30078125,55390.44921875,55342.8515625,55386.6484375,0.0,0.0003603107830427721,0.000360245886700028,0.0003603107830427721,0.0004338346802863018,55357.113595532144,55342.819401054985,55258.24802041936,22.514377667605004,28.071029264029455,-5.556651596424452,55.54162818313762,47.550223214285715,55355.3021484375,55399.76499961013,55310.839297264865,88.92570234526647,55223.999720982145,20.34765625,47.59765625,3.80078125,23.44921875,0.0,0.0,0.0,0,0,0
55185.30078125,55417.5,55185.30078125,55327.80078125,0.0,-0.0010624881250289597,-0.0010630529656623366,-0.0010624881250289597,0.000497103681550402,55351.25103267572,55341.4540719818,55260.975579667625,18.69131880405621,26.19508717203481,-7.503768367978601,39.13616546689648,61.464285714285715,55355.1197265625,55400.02239739174,55310.217055733265,89.80534165847348,55223.999720982145,142.5,232.19921875,89.69921875,0.0,0.0,0.0,0.0,1,1,1
55327.6015625,55418.75,55289.69921875,55369.1015625,0.0,0.0007464742980349826,0.0007461958246697264,0.0007464742980349826,0.000518753051068993,55354.821138640575,55343.967480210726,55265.2158142885,18.777687500092725,24.711607237646394,-5.933919737553669,49.6368965881483,67.28934151785714,55357.8373046875,55398.864276745655,55316.81033262934,82.05394411631278,55223.999720982145,41.5,129.05078125,49.6484375,37.90234375,0.0,0.0,0.0,1,0,0
55369.1015625,55419.1015625,55326.75,55384.69921875,0.0,0.0002817032570483491,0.0002816635861346839,0.0002817032570483491,0.0005134642396377677,55360.796754662464,55347.670365532475,55269.90143799288,19.87562201977562,23.74441019407224,-3.868788174296622,54.85411280536062,70.98939732142857,55360.1046875,55401.83635751022,55318.37301748979,83.46334002043295,55223.999720982145,15.59765625,92.3515625,34.40234375,42.3515625,0.0,0.0,0.0,0,0,1
55381.6015625,55385.0,55308.69921875,55337.55078125,0.0,-0.0008512899440652477,-0.0008516524971220463,-0.0008512899440652477,0.0005186312081773605,55356.147559979974,55346.75040332497,55272.55435341472,16.74819539537566,22.345167234332926,-5.596971838957266,44.32833487656177,73.48577008928571,55357.8296875,55399.25411789026,55316.40525710974,82.84886078051932,55223.999720982145,44.05078125,76.30078125,3.3984375,28.8515625,0.0,0.0,0.0,1,1,1
55354.0,55361.8984375,55290.5,55340.8515625,0.0,5.9648126875977425e-05,5.964634799759949e-05,5.9648126875977425e-05,0.00048211486192006544,55353.088360483984,55346.21414506815,55275.23267533964,14.370379930151103,20.75020977349656,-6.379829843345458,44.91560754231534,74.59988839285714,55358.0873046875,55398.993083603935,55317.18152577106,81.8115578328725,55223.999720982145,13.1484375,71.3984375,7.8984375,50.3515625,0.0,0.0,0.0,1,1,1
55337.55078125,55402.75,55315.25,55362.25,0.0,0.00038666621303851123,0.00038659147692321483,0.00038666621303851123,0.0004794147302961131,55354.920688387196,55347.67195006195,55278.64511944397,14.050651945362915,19.410298207869833,-5.359646262506917,48.088903855868,76.68917410714286,55358.1798828125,55399.11605479772,55317.243710827286,81.87234397043358,55223.999720982145,24.69921875,87.5,40.5,22.30078125,0.0,0.0,0.0,1,1,1
55361.94921875,55374.55078125,55316.3515625,55365.3984375,0.0,5.68697533065432e-05,5.6868136283583226e-05,5.68697533065432e-05,0.0004669354597352465,55357.01623820976,55349.28344891995,55282.04721034814,13.891188829715247,18.306476332238915,-4.415287502523668,51.79980773567215,78.69614955357143,55357.1298828125,55396.04593022077,55318.21383540423,77.83209481653466,55223.999720982145,3.44921875,58.19921875,9.15234375,45.59765625,0.0,0.0,0.0,1,1,1
55368.75,55505.05078125,55364.80078125,55505.05078125,0.0,0.0025223758464891777,0.0025191999958718014,0.0025223758464891777,0.0007307069546275163,55386.62314681781,55363.44411549541,55290.792448422726,24.748307100016973,19.59484248579453,5.153464614222443,67.77784417336076,83.517578125,55363.819921875,55440.56935845782,55287.070485292184,153.498873165634,55223.999720982145,136.30078125,140.25,0.0,3.94921875,0.0,0.0,0.0,0,0,0
